record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
28100,6,28,1998,6,OT,M,15.415975620567488,24.0
28101,6,28,1998,9,DM,M,36.86952717386417,47.0
28102,6,28,1998,13,AH,,,
28103,6,28,1998,3,PP,M,22.191763751664876,11.0
28104,6,28,1998,9,DO,F,32.74702129315517,36.0
28105,6,28,1998,6,PB,F,26.88482248206654,29.0
28106,6,28,1998,15,AH,,,
28107,6,28,1998,8,DO,M,38.86809347176472,49.0
28108,6,28,1998,8,PP,M,17.542259750824847,10.0
28109,6,28,1998,14,DM,M,38.604394131641016,49.0
28110,6,28,1998,11,PP,F,22.16275940165318,13.0
28111,6,28,1998,4,DM,M,34.9912333064503,45.0
28112,6,28,1998,13,PB,F,20.56954654072809,24.0
28113,6,28,1998,15,PP,F,22.547387853487958,13.0
28114,6,28,1998,14,AH,,,
28115,6,28,1998,10,PM,F,17.216405100774388,21.0
28116,6,28,1998,15,NL,F,31.6468373575633,76.0
28117,6,28,1998,4,DM,F,35.20768329285472,43.0
28118,6,28,1998,11,DM,F,34.04679633096227,44.0
28119,6,28,1998,14,DM,F,38.42739527401306,51.0
28120,6,28,1998,3,PB,F,27.920851570061046,35.0
28121,6,28,1998,14,DM,F,37.68008815111422,43.0
28122,6,28,1998,11,DM,M,35.279995555410125,44.0
28123,6,28,1998,9,PF,M,16.38454487458453,8.0
28124,6,28,1998,8,PP,M,22.270592833009033,14.0
28125,6,28,1998,14,DM,F,37.12840789250202,42.0
28126,6,28,1998,15,PF,M,,4.0
28127,6,28,1998,6,PB,F,25.639324300454263,41.0
28128,6,28,1998,15,PF,F,18.894602686315967,8.0
28129,6,28,1998,5,DM,F,32.555252422251435,47.0
28130,6,28,1998,4,DM,F,38.13226584810885,46.0
28131,6,28,1998,8,DO,M,39.31429617173586,55.0
28132,6,28,1998,13,PB,F,29.550327370907517,27.0
28133,6,28,1998,14,DM,M,35.947284156201775,49.0
28134,6,28,1998,3,PB,M,21.890265236227272,30.0
28135,6,28,1998,6,PB,,,
28136,6,28,1998,9,DO,M,36.995721529321266,32.0
28137,6,28,1998,8,PP,F,20.279469978815296,17.0
28138,6,28,1998,13,PB,F,27.83725320663221,35.0
28139,6,28,1998,15,PP,M,19.52493603725517,11.0
28140,6,28,1998,16,PP,M,23.364301010418462,12.0
28141,6,28,1998,3,PB,F,24.59275758227072,19.0
28142,6,28,1998,11,PP,M,20.862522732806053,11.0
28143,6,28,1998,5,PM,F,18.47632899844098,19.0
28144,6,28,1998,14,DM,M,35.55915334112623,34.0
28145,6,28,1998,15,PM,M,18.153822581521045,20.0
28146,6,28,1998,9,DM,M,38.76819987782401,48.0
28147,6,28,1998,13,PM,F,19.045531836886152,24.0
28148,6,28,1998,6,OT,M,23.84890002951406,29.0
28149,6,28,1998,14,OT,F,21.42744465592224,27.0
28150,6,28,1998,16,PB,M,30.132716877948003,31.0
28151,6,28,1998,6,PP,F,19.12989722210896,19.0
28152,6,28,1998,6,OT,M,19.783504661343173,30.0
28153,6,28,1998,3,PB,F,29.99858071041784,23.0
28154,6,28,1998,6,PB,M,28.61341561825666,17.0
28155,6,28,1998,11,DM,F,36.09712666385632,43.0
28156,6,28,1998,9,DM,F,35.53759467230573,41.0
28157,6,28,1998,3,PB,F,28.464628829780928,26.0
28158,6,28,1998,16,AH,,,
28159,6,28,1998,13,PB,F,25.944462270503358,37.0
28160,6,28,1998,14,CB,,,
28161,6,28,1998,16,PM,F,19.248974772344795,25.0
28162,6,28,1998,3,PB,F,30.37823969863455,36.0
28163,6,28,1998,8,DO,M,37.56032782874854,41.0
28164,6,28,1998,16,SS,,,
28165,7,18,1998,1,DM,,36.86689550588687,29.0
28166,7,18,1998,2,DS,F,51.130272313274894,113.0
28167,7,18,1998,12,PP,F,20.252656045744942,25.0
28168,7,18,1998,19,PF,F,16.18476214679455,9.0
28169,7,18,1998,18,PP,F,24.62699721221212,14.0
28170,7,18,1998,17,PB,M,30.315676058178468,22.0
28171,7,18,1998,17,DM,F,33.95572508405415,45.0
28172,7,18,1998,20,PP,F,19.162524503020112,18.0
28173,7,18,1998,21,PB,M,24.05160916703244,27.0
28174,7,18,1998,12,DM,F,34.840365040028416,46.0
28175,7,18,1998,24,PP,M,20.647652418903064,13.0
28176,7,18,1998,20,PF,F,12.975589644818257,9.0
28177,7,18,1998,2,DM,M,34.2465666893454,40.0
28178,7,18,1998,22,DM,M,38.834439356622006,49.0
28179,7,18,1998,20,PF,M,13.214875205873033,
28180,7,18,1998,1,PP,M,,10.0
28181,7,18,1998,21,PP,M,19.608534074404034,16.0
28182,7,18,1998,18,PP,F,19.274144875014812,14.0
28183,7,18,1998,17,DM,M,38.94530243877534,52.0
28184,7,18,1998,2,DM,F,32.73414109786499,48.0
28185,7,18,1998,12,DM,F,38.339533639216405,
28186,7,18,1998,21,PB,F,22.745657456165077,37.0
28187,7,18,1998,22,DM,M,35.13216376345668,40.0
28188,7,18,1998,12,PP,F,22.551751203936284,17.0
28189,7,18,1998,22,PB,F,28.022255637589456,32.0
28190,7,18,1998,22,PB,F,28.991712794487714,19.0
28191,7,18,1998,22,PB,F,25.76527596632649,28.0
28192,7,18,1998,1,PP,M,22.681746369709124,11.0
28193,7,18,1998,2,PP,,,
28194,7,18,1998,18,PP,F,22.79548444070359,15.0
28195,7,18,1998,7,PP,F,18.705092343060723,28.0
28196,7,18,1998,1,PP,F,22.024856105967903,25.0
28197,7,18,1998,18,PB,M,25.58932849410661,37.0
28198,7,18,1998,20,PF,F,11.943570707799903,8.0
28199,7,18,1998,19,PB,F,29.282737123084583,33.0
28200,7,18,1998,19,PB,M,26.5976056556486,19.0
28201,7,18,1998,21,PB,M,29.697419450303872,22.0
28202,7,18,1998,1,PP,F,24.446278006903377,17.0
28203,7,18,1998,12,DM,M,34.23622514239321,39.0
28204,7,18,1998,18,PM,M,18.76552031305505,18.0
28205,7,18,1998,21,PB,F,27.55962655095223,21.0
28206,7,18,1998,19,PB,M,28.482647768362774,36.0
28207,7,18,1998,22,OT,F,23.45023972699839,32.0
28208,7,18,1998,17,OT,F,16.72836470237236,27.0
28209,7,18,1998,1,PB,F,25.161255231471436,29.0
28210,7,18,1998,19,PB,F,29.451003233260444,30.0
28211,7,18,1998,18,PB,F,22.610911425589563,33.0
28212,7,18,1998,21,PF,F,17.980810569539933,11.0
28213,7,18,1998,22,OT,M,21.68041329244319,32.0
28214,7,18,1998,17,DM,F,33.57221956856493,38.0
28215,7,18,1998,19,PB,F,21.848855330832116,26.0
28216,7,18,1998,19,PM,M,18.5459441441281,23.0
28217,7,18,1998,22,DM,F,34.06997954843503,44.0
28218,7,18,1998,24,PE,M,19.145324934714655,18.0
28219,7,18,1998,24,PE,F,21.598346693485322,24.0
28220,7,18,1998,20,PP,F,21.65676244579508,19.0
28221,7,18,1998,22,PB,F,21.865283723203053,28.0
28222,7,18,1998,12,DM,F,36.838813518149664,54.0
28223,7,18,1998,19,PB,F,24.832956966653626,20.0
28224,7,18,1998,17,DM,M,35.868963520665154,47.0
28225,7,18,1998,19,PB,F,24.10976688163152,18.0
28226,7,18,1998,21,PB,F,25.741510598194857,41.0
28227,7,18,1998,1,PP,F,20.632236100942055,14.0
28228,7,18,1998,2,PP,M,21.137776506868438,16.0
28229,7,18,1998,12,OT,F,17.246942455353075,24.0
28230,7,18,1998,17,DO,M,36.68161236444873,28.0
28231,7,18,1998,18,PP,F,21.98391712879799,21.0
28232,7,18,1998,20,PF,F,15.736354112225314,11.0
28233,7,18,1998,22,PB,,24.63150520703664,20.0
28234,7,18,1998,17,DM,F,35.11666805564129,44.0
28235,7,18,1998,1,PP,F,25.367207184636698,17.0
28236,7,18,1998,12,DM,M,34.33609632965134,45.0
28237,7,18,1998,21,PB,F,27.938291635306864,22.0
28238,7,18,1998,22,PB,F,27.859839165280377,26.0
28239,7,18,1998,17,PP,F,19.679293782953078,21.0
28240,7,18,1998,1,DO,M,34.30535980169935,42.0
28241,7,18,1998,12,PP,M,18.53944948135363,12.0
28242,7,18,1998,23,,,,
28243,7,19,1998,4,PP,F,19.150915075294897,18.0
28244,7,19,1998,8,PP,M,21.960596660255515,17.0
28245,7,19,1998,15,PP,F,24.702976261717,17.0
28246,7,19,1998,9,DM,M,33.05407383407795,23.0
28247,7,19,1998,3,PB,F,22.15633284638239,25.0
28248,7,19,1998,9,OT,M,16.65787578961944,25.0
28249,7,19,1998,11,PP,F,23.630364054619783,22.0
28250,7,19,1998,10,CB,,,
28251,7,19,1998,3,PB,F,26.02614341163633,46.0
28252,7,19,1998,8,DM,M,39.73173434434994,46.0
28253,7,19,1998,13,OT,F,20.04882915037836,36.0
28254,7,19,1998,16,PP,F,22.93541785020127,17.0
28255,7,19,1998,14,DM,F,35.0606764482865,44.0
28256,7,19,1998,6,OT,F,17.046363108790203,35.0
28257,7,19,1998,15,NL,F,38.517958489875525,187.0
28258,7,19,1998,3,PP,M,21.16698249123372,15.0
28259,7,19,1998,3,PB,F,26.993512289071663,32.0
28260,7,19,1998,9,DO,F,33.13643331133581,40.0
28261,7,19,1998,13,PB,F,25.633422646602185,28.0
28262,7,19,1998,14,DM,F,32.111038417323684,31.0
28263,7,19,1998,11,OT,M,19.12501896592585,30.0
28264,7,19,1998,3,PB,M,22.88632272254032,26.0
28265,7,19,1998,5,PM,F,19.069715782999523,20.0
28266,7,19,1998,13,PP,F,22.176205534605412,23.0
28267,7,19,1998,14,DM,F,32.65252462212526,41.0
28268,7,19,1998,4,PP,F,23.682351407386,22.0
28269,7,19,1998,13,PB,F,26.37649101861078,30.0
28270,7,19,1998,5,PM,M,21.12246889817823,23.0
28271,7,19,1998,4,PP,M,20.2223327991334,16.0
28272,7,19,1998,9,DO,M,37.0150191968341,62.0
28273,7,19,1998,15,PP,M,21.787679620889435,14.0
28274,7,19,1998,10,PM,F,22.615033068950055,25.0
28275,7,19,1998,4,DM,M,30.839125153009896,
28276,7,19,1998,11,PP,F,24.044061521712166,21.0
28277,7,19,1998,15,PM,M,21.06135357037629,20.0
28278,7,19,1998,10,PM,M,21.247294755625433,21.0
28279,7,19,1998,4,DM,F,36.8868902080582,43.0
28280,7,19,1998,9,DO,M,38.64022838578324,43.0
28281,7,19,1998,16,PM,M,18.895308174632852,14.0
28282,7,19,1998,4,DM,F,29.04058107244542,43.0
28283,7,19,1998,14,DM,M,39.31779692441713,45.0
28284,7,19,1998,4,DM,F,32.761581262813806,52.0
28285,7,19,1998,6,PB,M,22.459115035526924,33.0
28286,7,19,1998,8,PP,F,21.302720314837618,15.0
28287,7,19,1998,5,OT,M,20.259201497640408,22.0
28288,7,19,1998,11,DM,F,33.76018492789538,43.0
28289,7,19,1998,9,DM,M,36.577600139355745,48.0
28290,7,19,1998,8,PP,F,17.52259953601043,16.0
28291,7,19,1998,15,PB,F,23.01422451914908,19.0
28292,7,19,1998,3,PB,M,26.330482956305122,35.0
28293,7,19,1998,11,PB,M,27.471540437160467,16.0
28294,7,19,1998,8,PP,M,22.915883836834723,20.0
28295,7,19,1998,11,DM,M,33.98034681093061,37.0
28296,7,19,1998,9,DM,M,30.58743056430356,28.0
28297,7,19,1998,8,PP,F,24.388384469715614,17.0
28298,7,19,1998,9,DM,F,31.763507002073318,42.0
28299,7,19,1998,14,DM,M,34.9650863039146,35.0
28300,7,19,1998,3,PP,F,19.450344695726546,20.0
28301,7,19,1998,13,PB,F,27.690948938872744,21.0
28302,7,19,1998,6,PP,F,22.401157417697718,18.0
28303,7,19,1998,13,PB,F,27.85897329458048,36.0
28304,7,19,1998,16,PM,F,21.45238682876194,25.0
28305,7,19,1998,3,PB,M,26.221392806948163,25.0
28306,7,19,1998,16,PM,M,,13.0
28307,7,19,1998,16,PP,F,19.94613212000914,17.0
28308,7,19,1998,10,PM,F,20.87520599234859,18.0
28309,7,19,1998,3,PP,F,22.44615734513361,17.0
28310,7,19,1998,14,OT,F,19.691839812312452,31.0
28311,7,19,1998,3,PB,F,20.170592731707337,30.0
28312,7,19,1998,9,DM,M,38.7080046667589,52.0
28313,7,19,1998,8,PB,F,26.542367124467447,31.0
28314,7,19,1998,8,DO,M,39.0032201380007,62.0
28315,7,19,1998,9,DM,F,37.09627997736483,57.0
28316,7,19,1998,8,DO,M,35.807893978214274,49.0
28317,7,19,1998,8,PB,F,28.96796615640278,20.0
28318,7,19,1998,15,RM,F,17.567212023167873,14.0
28319,8,22,1998,1,DM,M,34.267271425808225,26.0
28320,8,22,1998,1,PP,F,21.20313508702372,15.0
28321,8,22,1998,1,PP,F,18.87466274474145,16.0
28322,8,22,1998,1,DO,M,36.59772028481511,52.0
28323,8,22,1998,2,DM,M,33.10243559214732,45.0
28324,8,22,1998,2,PP,F,24.5871708318451,18.0
28325,8,22,1998,2,DO,M,32.007974972282426,52.0
28326,8,22,1998,2,PB,F,27.480516951851058,28.0
28327,8,22,1998,2,PP,M,19.880139802354766,16.0
28328,8,22,1998,2,NL,F,32.831813897515374,143.0
28329,8,22,1998,2,PP,M,22.333608820135602,11.0
28330,8,22,1998,2,PB,F,29.770984494358107,33.0
28331,8,22,1998,7,PP,F,20.077005189712256,15.0
28332,8,22,1998,7,PB,M,28.69149316913223,27.0
28333,8,22,1998,7,AH,,,
28334,8,22,1998,7,PP,M,19.86403908708609,19.0
28335,8,22,1998,7,AH,,,
28336,8,22,1998,7,PB,M,25.071832310887928,23.0
28337,8,22,1998,7,PB,F,25.393746888465994,30.0
28338,8,22,1998,7,PB,F,24.598148515811232,23.0
28339,8,22,1998,12,PP,M,18.446643644594026,13.0
28340,8,22,1998,12,PP,F,19.934729163230532,16.0
28341,8,22,1998,12,DM,F,39.143467567127345,51.0
28342,8,22,1998,12,DM,M,36.667596464753444,42.0
28343,8,22,1998,12,PB,M,24.46035473910853,28.0
28344,8,22,1998,12,NL,F,34.4514237656919,196.0
28345,8,22,1998,12,PP,M,18.43299676473737,12.0
28346,8,22,1998,12,OT,M,19.634431412436157,22.0
28347,8,22,1998,12,DM,M,35.77231956387215,26.0
28348,8,22,1998,12,OT,F,18.60413541566156,24.0
28349,8,22,1998,12,DM,F,31.76199917522855,45.0
28350,8,22,1998,17,PP,M,21.046459602251584,15.0
28351,8,22,1998,17,DM,M,34.080468894526504,23.0
28352,8,22,1998,17,DM,F,34.85030527742871,37.0
28353,8,22,1998,17,PP,F,23.094283937259465,17.0
28354,8,22,1998,17,DM,F,37.431162044000125,45.0
28355,8,22,1998,17,PP,F,21.658431887860374,17.0
28356,8,22,1998,17,DM,F,36.80709319834335,41.0
28357,8,22,1998,17,PF,M,15.691662984158864,7.0
28358,8,22,1998,17,DO,M,37.90952498728539,43.0
28359,8,22,1998,18,PB,M,25.37432300712982,30.0
28360,8,22,1998,18,PP,F,23.70266043711955,18.0
28361,8,22,1998,18,PB,M,25.272987487656955,48.0
28362,8,22,1998,18,PB,F,23.162469552723728,34.0
28363,8,22,1998,18,PP,M,21.899573669726816,14.0
28364,8,22,1998,18,PP,M,20.177494377626935,16.0
28365,8,22,1998,18,OT,M,18.88198168727195,23.0
28366,8,22,1998,19,PP,F,19.014178870551707,15.0
28367,8,22,1998,19,PP,M,20.895224720847693,14.0
28368,8,22,1998,19,PB,M,25.97791053839194,29.0
28369,8,22,1998,19,PP,F,23.742997761879195,14.0
28370,8,22,1998,19,PM,F,19.305919650532054,21.0
28371,8,22,1998,19,PB,F,21.806591082486378,28.0
28372,8,22,1998,19,PB,M,26.52516889805064,27.0
28373,8,22,1998,19,PP,F,23.019299968148964,14.0
28374,8,22,1998,19,PB,M,25.00792138563198,27.0
28375,8,22,1998,19,PB,M,27.261413790222186,28.0
28376,8,22,1998,20,PP,F,18.204042297881216,11.0
28377,8,22,1998,20,PP,F,24.200234814984263,15.0
28378,8,22,1998,20,PM,M,20.412302219460244,9.0
28379,8,22,1998,20,PF,F,14.160166983759687,8.0
28380,8,22,1998,20,PF,F,19.018556314981918,7.0
28381,8,22,1998,20,PP,M,24.747962533911814,9.0
28382,8,22,1998,20,PP,M,19.686523032749125,17.0
28383,8,22,1998,20,PP,M,21.3580209699368,14.0
28384,8,22,1998,21,PB,M,21.801703727111992,26.0
28385,8,22,1998,21,PB,M,27.02794719232039,42.0
28386,8,22,1998,21,PP,M,21.67772977730432,16.0
28387,8,22,1998,21,PB,F,25.633751442906856,33.0
28388,8,22,1998,21,OT,F,21.57408986462221,24.0
28389,8,22,1998,21,PB,M,21.937560400674244,26.0
28390,8,22,1998,21,PB,M,26.0204196281292,29.0
28391,8,22,1998,21,PB,F,29.230138146384817,28.0
28392,8,22,1998,21,SS,,,
28393,8,22,1998,21,PB,F,24.576180559650986,33.0
28394,8,22,1998,22,OT,M,17.522934364762126,30.0
28395,8,22,1998,22,DM,M,37.92677785990447,42.0
28396,8,22,1998,22,DM,M,36.76875095921498,44.0
28397,8,22,1998,22,PB,F,29.795000494283375,26.0
28398,8,22,1998,22,DM,F,37.389492803939234,47.0
28399,8,22,1998,22,PB,F,27.02677789690745,28.0
28400,8,22,1998,22,DM,F,33.91037412183472,43.0
28401,8,22,1998,22,PB,F,27.106814072612053,26.0
28402,8,22,1998,24,PM,M,19.90419984048546,19.0
28403,8,22,1998,24,PE,F,20.868352204166428,26.0
28404,8,22,1998,23,,,,
28405,8,23,1998,3,PB,M,26.321104296179335,31.0
28406,8,23,1998,3,PP,F,21.648634654789984,17.0
28407,8,23,1998,3,PB,M,24.698160858377694,26.0
28408,8,23,1998,3,PB,M,29.017061911385365,25.0
28409,8,23,1998,3,PP,M,23.45743989662226,14.0
28410,8,23,1998,3,PB,F,26.35584275406787,34.0
28411,8,23,1998,3,SS,,,
28412,8,23,1998,3,PB,F,22.832413519730807,29.0
28413,8,23,1998,3,PB,M,25.345071238373844,20.0
28414,8,23,1998,3,PP,F,22.371363911064783,16.0
28415,8,23,1998,3,PB,M,26.673786786224916,18.0
28416,8,23,1998,3,PB,F,22.720527105591696,30.0
28417,8,23,1998,3,PB,F,29.99044528521024,26.0
28418,8,23,1998,4,PP,M,22.349072145834214,17.0
28419,8,23,1998,4,OT,M,21.111897862510435,18.0
28420,8,23,1998,4,DM,M,33.19371903199397,49.0
28421,8,23,1998,4,DM,F,34.39806119666331,40.0
28422,8,23,1998,4,PP,M,17.804835723834056,8.0
28423,8,23,1998,4,DM,F,34.10752463902138,47.0
28424,8,23,1998,4,PB,M,23.88688119182899,32.0
28425,8,23,1998,4,DM,M,35.17025849509811,46.0
28426,8,23,1998,4,PP,F,22.86158406036258,16.0
28427,8,23,1998,5,PM,F,19.687317792306317,19.0
28428,8,23,1998,5,PM,M,20.671399902065154,21.0
28429,8,23,1998,6,PE,F,18.17379519654019,18.0
28430,8,23,1998,6,PE,M,19.80162817394441,18.0
28431,8,23,1998,6,OT,F,15.612721708285036,22.0
28432,8,23,1998,6,PB,F,24.768856762333062,38.0
28433,8,23,1998,6,PP,F,22.631237413620227,17.0
28434,8,23,1998,6,PB,M,24.445401366106395,18.0
28435,8,23,1998,6,PB,M,27.897431001801927,37.0
28436,8,23,1998,6,OT,M,16.376539584882327,28.0
28437,8,23,1998,8,PB,M,25.795381992471363,29.0
28438,8,23,1998,8,DM,M,40.410267234601996,45.0
28439,8,23,1998,8,PP,M,21.412304020480256,11.0
28440,8,23,1998,8,PB,M,30.254156920474042,22.0
28441,8,23,1998,8,PB,M,25.16544215969653,29.0
28442,8,23,1998,8,DO,M,37.555967331195546,57.0
28443,8,23,1998,8,PP,F,20.33770426172807,17.0
28444,8,23,1998,8,DO,M,35.30236631518646,47.0
28445,8,23,1998,9,DM,M,36.36697041866287,29.0
28446,8,23,1998,9,DM,M,34.56132845955257,28.0
28447,8,23,1998,9,PP,M,23.845684314955836,17.0
28448,8,23,1998,9,DM,M,39.23245312128845,48.0
28449,8,23,1998,9,DM,F,,39.0
28450,8,23,1998,11,PP,F,19.39291404228187,16.0
28451,8,23,1998,11,PP,F,21.076178112048822,17.0
28452,8,23,1998,11,DM,F,34.56305369058253,41.0
28453,8,23,1998,11,DM,M,33.926214693526006,37.0
28454,8,23,1998,11,DM,F,38.41302251340303,42.0
28455,8,23,1998,13,PP,F,22.440335498341533,16.0
28456,8,23,1998,13,PB,F,29.987700509812946,32.0
28457,8,23,1998,13,PB,F,23.488812697461505,29.0
28458,8,23,1998,13,PP,M,20.930599071558564,13.0
28459,8,23,1998,13,OT,M,17.03643627210193,26.0
28460,8,23,1998,13,PB,M,27.182947947390815,26.0
28461,8,23,1998,13,PB,F,24.36080625469338,34.0
28462,8,23,1998,13,PB,,,
28463,8,23,1998,13,PP,F,24.26733740771588,14.0
28464,8,23,1998,13,PB,M,25.39761700573196,20.0
28465,8,23,1998,13,PB,F,26.140703223938374,31.0
28466,8,23,1998,14,DM,F,36.54854751302498,42.0
28467,8,23,1998,14,DM,F,38.13853409176407,40.0
28468,8,23,1998,14,DM,M,35.79045352110289,36.0
28469,8,23,1998,14,OT,F,,24.0
28470,8,23,1998,14,PM,F,20.34120971048095,19.0
28471,8,23,1998,15,PP,F,18.66118559605485,13.0
28472,8,23,1998,15,PM,M,21.486565581906646,20.0
28473,8,23,1998,15,PB,M,24.799578135253718,24.0
28474,8,23,1998,15,PP,F,22.663690372756488,16.0
28475,8,23,1998,16,PM,,,
28476,8,23,1998,16,PB,M,26.60493263056224,23.0
28477,8,23,1998,16,PP,M,24.856702940942906,14.0
28478,8,23,1998,16,PP,M,21.635945454711674,12.0
28479,8,23,1998,16,PB,F,24.5073238378371,25.0
28480,8,23,1998,16,PB,M,30.453801636287345,26.0
28481,8,23,1998,16,PB,F,27.55527913501035,27.0
28482,8,23,1998,10,,,,
28483,9,19,1998,12,PP,M,17.723113819264782,12.0
28484,9,19,1998,12,PP,M,23.849861928953043,13.0
28485,9,19,1998,12,NL,F,27.985619481493902,175.0
28486,9,19,1998,12,PP,M,23.072587816930966,11.0
28487,9,19,1998,12,PP,F,22.143523021350376,14.0
28488,9,19,1998,12,DM,M,34.557540795464,46.0
28489,9,19,1998,12,DM,M,33.23675041005992,34.0
28490,9,19,1998,12,DM,F,36.36030653820553,43.0
28491,9,19,1998,12,DM,F,36.92660436947708,53.0
28492,9,19,1998,18,PB,F,27.013517777456585,19.0
28493,9,19,1998,18,PB,M,27.447783823707702,32.0
28494,9,19,1998,18,PP,F,19.385264863649322,18.0
28495,9,19,1998,18,PB,M,28.603620400180272,38.0
28496,9,19,1998,18,PP,M,22.976279084279323,16.0
28497,9,19,1998,18,PM,M,19.711409370437284,20.0
28498,9,19,1998,19,PP,M,21.83499454820405,14.0
28499,9,19,1998,19,PB,M,30.567698769301522,32.0
28500,9,19,1998,19,PP,M,19.074306047701963,14.0
28501,9,19,1998,19,PB,M,25.823510069215594,29.0
28502,9,19,1998,19,PB,F,22.638059032964094,32.0
28503,9,19,1998,19,PB,M,24.914243215992947,27.0
28504,9,19,1998,19,PB,,,
28505,9,19,1998,19,PP,M,22.98338272294267,14.0
28506,9,19,1998,19,PB,M,24.772358876209474,24.0
28507,9,19,1998,20,PP,F,21.58228401431689,14.0
28508,9,19,1998,20,PP,M,23.703961721404017,18.0
28509,9,19,1998,20,PP,M,21.571658761961103,12.0
28510,9,19,1998,20,OT,M,16.824460853050514,19.0
28511,9,19,1998,20,PF,F,16.265044350828763,7.0
28512,9,19,1998,20,PB,M,24.440627704643788,20.0
28513,9,19,1998,20,PB,M,23.407730779230967,35.0
28514,9,19,1998,21,PP,M,22.688660530510038,15.0
28515,9,19,1998,21,SS,,,
28516,9,19,1998,21,PB,M,30.598825889661967,28.0
28517,9,19,1998,21,PP,F,21.43265761487243,16.0
28518,9,19,1998,21,PB,F,21.971915444576844,32.0
28519,9,19,1998,21,PB,F,25.219212906327996,34.0
28520,9,19,1998,21,PB,M,29.20786511813923,28.0
28521,9,19,1998,21,PB,M,25.87552698615955,39.0
28522,9,19,1998,21,PB,M,22.88089763916192,31.0
28523,9,19,1998,21,SS,,,
28524,9,19,1998,22,PB,M,25.381726839862583,29.0
28525,9,19,1998,22,DM,M,34.946734500492106,41.0
28526,9,19,1998,22,DM,M,,25.0
28527,9,19,1998,22,PB,F,24.33659914054211,28.0
28528,9,19,1998,22,DM,M,36.99790554363434,50.0
28529,9,19,1998,22,DM,F,31.773286100333177,44.0
28530,9,19,1998,22,PB,M,26.751909456321073,27.0
28531,9,19,1998,22,PB,M,28.3614980943387,41.0
28532,9,19,1998,22,PB,M,24.642283772581123,25.0
28533,9,19,1998,22,SS,,,
28534,9,19,1998,24,DM,M,34.5355250107944,29.0
28535,9,19,1998,24,PE,F,20.61758471049836,25.0
28536,9,19,1998,24,PE,M,20.77869886638036,17.0
28537,9,19,1998,23,,,,
28538,9,20,1998,1,SS,,,
28539,9,20,1998,1,DM,F,30.853090810656504,37.0
28540,9,20,1998,1,PB,M,29.644210312246216,29.0
28541,9,20,1998,1,OT,M,18.03141056616625,25.0
28542,9,20,1998,1,DO,F,30.903211567509274,53.0
28543,9,20,1998,1,DM,F,34.38003073767409,46.0
28544,9,20,1998,1,PP,F,20.333267407040918,13.0
28545,9,20,1998,1,PP,F,21.938413698003465,17.0
28546,9,20,1998,1,DO,F,33.45584397840629,61.0
28547,9,20,1998,1,PP,M,24.419623444151895,16.0
28548,9,20,1998,1,AH,,,
28549,9,20,1998,1,DO,M,35.42951795537523,54.0
28550,9,20,1998,2,DM,M,36.43231874266737,47.0
28551,9,20,1998,2,NL,M,32.18820699541188,178.0
28552,9,20,1998,2,DS,F,50.723143162919946,120.0
28553,9,20,1998,2,PP,M,20.703154071404157,12.0
28554,9,20,1998,2,DM,M,36.39964283230967,36.0
28555,9,20,1998,2,OT,M,21.92687019336721,20.0
28556,9,20,1998,2,NL,M,27.797197925305337,149.0
28557,9,20,1998,2,OT,M,16.466228673312827,20.0
28558,9,20,1998,2,DO,M,36.52133185679608,53.0
28559,9,20,1998,2,PP,M,20.23795452570055,16.0
28560,9,20,1998,2,PB,F,28.5597375409156,35.0
28561,9,20,1998,2,DM,M,33.4467764959656,28.0
28562,9,20,1998,2,PP,M,18.63626245220106,12.0
28563,9,20,1998,3,PB,M,29.160792415342033,26.0
28564,9,20,1998,3,PP,M,24.652417563713282,15.0
28565,9,20,1998,3,PB,M,24.269401890519674,27.0
28566,9,20,1998,3,PB,M,23.551965660026955,30.0
28567,9,20,1998,3,PB,M,27.887531684996887,39.0
28568,9,20,1998,3,PB,F,24.084065549881654,29.0
28569,9,20,1998,3,PB,F,23.441346723787383,38.0
28570,9,20,1998,3,PB,M,23.801491426352857,28.0
28571,9,20,1998,3,PB,M,23.118268008081493,23.0
28572,9,20,1998,3,PB,M,26.42935384769145,24.0
28573,9,20,1998,3,PB,F,25.21797838021679,29.0
28574,9,20,1998,4,DM,M,38.053485816183354,48.0
28575,9,20,1998,4,PP,F,21.297714335473742,17.0
28576,9,20,1998,4,DM,M,39.279565545461544,38.0
28577,9,20,1998,4,OT,M,,23.0
28578,9,20,1998,4,DM,F,33.36621191881384,43.0
28579,9,20,1998,4,DX,,,
28580,9,20,1998,4,PP,F,21.068419648927566,17.0
28581,9,20,1998,5,PM,M,21.9519549947884,22.0
28582,9,20,1998,6,PP,M,21.224931303423638,
28583,9,20,1998,6,PB,M,22.661914372940053,29.0
28584,9,20,1998,6,PB,M,27.144834313503775,36.0
28585,9,20,1998,7,PB,M,28.226246168191352,25.0
28586,9,20,1998,7,PM,M,21.674234817126443,10.0
28587,9,20,1998,7,PM,F,20.77090605797817,20.0
28588,9,20,1998,7,PM,F,20.44560208528686,26.0
28589,9,20,1998,7,PM,F,21.03475268765959,17.0
28590,9,20,1998,7,PM,F,18.88788069458706,17.0
28591,9,20,1998,8,PP,M,21.832522726502113,14.0
28592,9,20,1998,8,DO,M,34.022293070195126,56.0
28593,9,20,1998,8,PP,M,20.622544747896395,13.0
